Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,119.987350463867,118.321411132812,101.438321198289,99.9135279872897,102.041421630559,103.202010704334,112.073964742492,113.164575709104,120.520368565055,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03045177459717,1.08402001857758,1.01533448696136,1.01977431774139,1.00732743740082,0.991640269756317,..,..,..,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,75.9372863769531,74.6743774414062,76.0025787353516,75.8716506958008,77.9766433254166,80.8355715539317,81.6558464317379,79.3250397483992,78.1058073224606,..
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,..,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.1477384183764,11.3874439798131,12.0174277483166,..,..,..,6.73444285965496,..,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.5,3.5,3.5,3.5,3.5,4.4,4.4,4.4,4.5,..
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,17.2634154874596,10.0846800379296,11.3976479343618,9.0023457004643,15.0538331069002,7.81076067172717,8.26658065989597,10.1619274745821,10.493447761841,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.16325487902533,2.12248866445848,2.0460160617663,1.97750804279549,1.89985832105548,1.73813803578169,1.69490092263281,1.7773369092557,1.77423382325139,..
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,35.356,32.792,30.648,28.876,27.176,26.824,26.581,26.419,..,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.4787485470271,13.1566308462661,12.8084975586902,12.7126026577522,13.6984142796138,13.2801691376596,12.3996501634108,12.5294214769584,12.6086658797584,..
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,92.6,90.9,93.6,94.7,..,..,..,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,59.4,63.6,..,52.5,52.7,51.9,52.4,52.6,..,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,47.9556737688496,46.9639357186983,47.2318282755401,47.12942183178,53.6943526286924,54.3146304560427,51.1292805485673,50.3701514239378,50.0955759359747,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,907.717733163991,951.049853781976,1065.26035758244,1107.15140125038,1119.6155596619,1210.58446671469,1330.98768392036,1445.21463483986,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,718.57953489745,755.351304203294,826.038659966956,844.870039441295,848.436766186593,896.813534898965,953.65392850686,976.949985543796,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.0889938536664,20.1773044351106,21.0027464972455,18.5915277970883,17.3311682848923,21.4165556390653,24.5029116862832,21.7538472039177,22.18331286866,..
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,319052612588.1,353688908559.2,379851596756.2,402379692152.7,417036407016.7,417845089193.8,395986001909.7,399613483613.1,421059208493.8,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.311,2.253,2.219,2.205,2.189,2.166,2.149,2.127,..,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4541713739.23769,20510310832.4469,18909826043.5105,24993551748.0098,19175077747.8077,21213080329.8582,24702029705.0926,21543358781.3828,24246911222.5792,..
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,952718,939498,933442.7,927387.3,921332,915276.633,909221.311,903165.959,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,931877364037.698,1015618744159.73,1042271532988.63,1119099871350.2,1059054842698.48,1186509691086.73,1319101183380.15,1371169301563.62,1396300098190.97,..
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70288562827751,5.30719722664799,5.04902331835997,5.03034469419038,..
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3370,3490,3810,4020,3850,4130,4520,4810,4910,..
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9930,10350,11030,11620,11410,12410,13900,15010,16010,..
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,890493673493.167,934207963786.966,1028158608331.65,1096634205242.26,1059188261564.16,1142865991927.34,1261521639064.33,1351647232914.92,1393237295551.4,..
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2628825069015.53,2766768816137.46,2978437369938.81,3166892074842.77,3134895515994.82,3434771286486.53,3875488644872.15,4220149081960.91,4539793544177.44,..
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.8587393039462,33.7105947957751,34.5705858319707,33.7801423773995,32.3434120537481,31.4488724858485,29.7453138212259,30.3425864737035,31.396354183511,..
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.99860974921307,8.44632702628773,8.21299200751234,8.09206094724751,8.4247469855579,7.20354863986269,8.30819306709832,9.08308687782522,8.71104390371756,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,90,89,88,76,72,92,82,85,..
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.3323479486654,19.17819263535,22.0715624579547,19.0362497386225,15.6410071153504,18.7882026359018,20.9617585096621,19.5824396668474,20.389334433174,..
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7.4,7.4,7.4,7.6,7.6,7.6,7.8,7.9,8.1,..
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.3084439802081,39.3791548040237,39.7297374523848,38.9517679950779,38.2383937187942,39.8448191919686,41.4292641760979,40.2156823106794,39.3184857249869,..
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.43892408688207,4.29267812199525,3.81832356943335,1.59848849984144,-0.401651435218994,6.00397322136207,9.56898756346934,1.53013198443368,0.891653969144144,..
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146,..,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.0622174988969,32.0726652469865,35.3873235837501,30.2885389121745,28.7924654801673,36.0465660932167,40.1353593394075,35.060805361656,35.6918258937083,..
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.792220213496852,0.865191376221992,0.718928190476345,0.728563743551525,0.886277728854897,0.741525844917975,0.76801260357697,0.821108120466812,0.779216788275608,..
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,145.704,162.783,118.33,125.244,129.404,132.199,122.873,125.238,..,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.4,25.4,24.5,23.6,22.8,22,21.3,20.6,..,..
Indonesia,IDN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,105.1,108.1,103.7,98.5,102.2,115,124.9,108.3,..,..
Indonesia,IDN,Net migration,SM.POP.NETM,-28991,-29467,-29911,-30421,-18743,-11248,-37501,-37501,-38469,-39509
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-108278182.983398,280185241.699219,962693420.410156,-693161743.164063,1211180786.13281,626984741.210938,667683776.855469,1155079467.77344,..,..
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8906655810.83855,8989529970.52679,11215344812.152,11666395059.1406,9650926141.69335,9402427088.85485,13089296495.3608,14466835209.7539,16038366972.4451,..
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,140.945267664402,142.393583234045,143.781152680745,145.132688936836,146.371283592869,146.235107708626,147.330175215419,148.57692229227,..,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.0744882002252,1.02232939771064,0.969743409524713,0.935604959235128,0.849801187379341,0.704601321926319,0.746050469653246,0.842666137328498,0.813871513351669,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,264627418,267346658,269951846,272489381,274814866,276758053,278830529,281190067,283487931,..
Indonesia,IDN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,18,14.8,12.5,10.8,9.8,8.6,7.9,6.7,5.4,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,10.9,10.6,9.8,9.4,9.8,10.1,9.5,9.4,9,..
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,17.7,17.9,..,17,16.8,15.9,..,..
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,107.213433946707,104.773527897237,102.627469259879,102.856162733356,102.119707703437,103.366819034154,102.068055782043,99.9521715181012,..,..
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.922391949136,104.382521256166,103.299542869882,101.264685825869,100.951933675872,100.309665446849,98.7008730463611,98.1566275726904,100.036318150714,100.371428697375
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.995899975299835,0.993650019168854,0.993399977684021,..,..,..,..,..,..,..
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.8191791728036,90.9455391241064,92.8120739600443,94.9467044891028,96.9345779132931,97.8441479813619,97.8167602714893,96.0002120295081,98.836444459078,97.1701841816
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1913580,1916820,1916862.2,1916906.77,1916906.77,1916906.77,1916906.77,1916906.77,..,..
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.1,5.1,5.3,5.3,5.3,5.3,5.3,5.3,5.2,..
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,37.4796669814765,29.4361720648722,25.1358200297316,39.4859892619538,36.8192289177179,26.2187506302203,23.3261822398195,20.2824087016026,24.6905963826299,..
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2.27183339757092,2.20746225144714,2.14106407789818,2.09504868385799,1.81452799005677,1.76093756390187,1.82554396201775,1.92295881533904,1.89719567962498,..
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.766,4.376,4.064,3.68,3.295,3.016,2.988,2.852,..,..
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.84915248302101,1.89343264776643,1.85755612561626,1.81866879873849,1.9280162015612,1.83339290794707,1.89037175125669,1.85975769551569,1.99727734716288,..
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.5580334849315,18.5077838684932,18.4575342465753,18.5452054794521,18.5304109589041,18.4937643835616,18.5112328767123,..,..,..
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.8,99.8,..,..,..,..,..
Italy,ITA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5124.17628393394,5248.5196722283,5247.31574227309,5260.0173104957,4969.24141417202,5290.22854904133,5215.69012140866,5047.46897034285,..,..
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2511.46353090755,2557.32535513975,2503.3498604998,2494.02659804115,2313.10006204514,2531.08698798735,2411.65172417311,2298.39093933589,..,..
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.7987488919157,30.1398859152774,30.8135072735991,30.9498739181942,28.7258551870199,31.1716088630092,35.0991400412578,33.3315893476608,32.505041554007,..
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36,1.34,1.31,1.27,1.24,1.25,1.24,1.2,..,..
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25656663794.7916,8737024578.66006,44249715319.1483,35760550299.4852,-17050399620.8672,26253856510.1011,61897757337.9736,42019753074.4716,26903748175.4513,..
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,93508.9,94047,94585.1,95123.2,95661.3,96199.4,96737.5,97275.6,..,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1887111188176.93,1970720904584.71,2099435266458.67,2019606796583.53,1907481094079.23,2179207773596.09,2104067630319.46,2316727999333.18,2380825077243.59,..
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.23622108511661,1.60369995294101,0.826646712344115,0.429162533780342,-8.86822122185345,8.93106210800055,4.82117669913565,0.975694840127005,0.692676948440536,..
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,32400,31790,34120,35030,32600,36760,39060,38770,38590,..
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,40590,42370,43850,47030,45000,50380,57790,59720,61620,..
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1947749931461.05,1907224935160.7,2052104941010.41,2092492077225.61,1937491460457.33,2174027538549.97,2304963826976.64,2286647481860.98,2275197012676.77,..
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2440210322263.84,2542276723269.48,2637763186288.11,2809288457557.42,2674820968792.9,2979012594426.2,3410466268666.81,3522246402934.47,3632542730730.94,..
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.7118639941996,18.1694222906025,18.6608716078644,18.3641315277239,17.8986868297166,22.0011382315208,24.5977298322393,23.0784564391973,22.5774286224244,..
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.29074616964551,7.8052686500986,7.47655885813922,7.75802459594121,8.587243012964,7.77024565516253,9.15916231271025,9.9836968942283,11.629880473073,..
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,92,93,94,92,94,94,95,95,..
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.6333978099156,27.4431081122137,28.4614762392164,27.7443163412796,25.2136287172564,29.1303687572707,36.9173622620119,31.7755885286565,30.3187269579455,..
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.1,6,6.1,6.3,6.3,6.5,6.8,6.6,..,..
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.6626457226581,20.7926142437946,20.9865490224579,21.0122984359559,20.9642039077686,22.5572771105288,23.2791441111799,23.6677353518388,22.3316588315233,..
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.24817184167345,0.709821715080693,1.07058151640653,1.04700690430435,1.57740278796771,1.28332187292641,3.45535917134771,6.19726462122874,1.95492496299498,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.1951219512195,82.6463414634146,82.7,83.7,..,..
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.0240501694577,48.7405394526129,50.1451993695338,50.14461239253,48.5802455854648,54.2883525992449,64.2974579574038,56.8302796175881,54.1755046319193,..
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.32773387933426,1.35122350161336,1.35443317948295,1.30611671363832,1.72984958969454,1.66286387777873,1.65164252620196,1.60646040928357,1.60924561245844,..
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,142.127,138.882,138.265,132.181,129.49,130.781,131.674,131.872,..,..
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8,..,..
Italy,ITA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,102.6,99.7,99,102.5,107.2,100.5,89.9,100.7,..,..
Italy,ITA,Net migration,SM.POP.NETM,84568,95147,83686,46634,85281,157327,231228,150189,95246,75448
Italy,ITA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,9512833703.54223,9742186171.70857,9899652023.34248,10458515879.0042,9888526922.0456,10103942878.0664,9822241664.74569,12102901534.3952,11151789911.0752,..
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,203.285640373599,202.903617635721,203.398704170865,201.980545589195,200.999100491348,199.965416259464,199.559268903016,199.459678073854,..,..
Italy,ITA,Population growth (annual %),SP.POP.GROW,-0.190090486385849,-0.188100912559894,0.243703643127712,-0.700011055973408,-0.487095091717782,-0.515599998844444,-0.20230086688254,-0.0499178457490556,-0.0534387378437725,..
Italy,ITA,"Population, total",SP.POP.TOTL,60115223,60002252,60148658,59729081,59438851,59133173,59013667,58984216,58952704,..
Italy,ITA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1.8,1.5,1.7,1,0.9,0.9,0.7,0.9,..,..
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,20.3,20.3,20.1,20,20.1,20.1,..,..,..,..
Italy,ITA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,..
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.4906234741211,99.5705108642578,98.8338165283203,98.369140625,98.7205963134766,97.7147903442383,97.1534576416016,97.3619613647461,..,..
Italy,ITA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,39.8892763245145,39.4241765372518,39.2904064273807,40.0859879467878,40.5950400712713,40.3348719250734,39.6076699114937,39.0735244912762,..,..
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.8127670288086,102.803092956543,102.894989013672,102.959373474121,102.636672973633,101.089881896973,101.56453704834,103.566017150879,..,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00269997119904,0.984040021896362,0.978990018367767,0.983399987220764,0.990440011024475,..,..,..,..,..
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.742958068848,101.01001739502,101.526412963867,101.74178314209,101.836128234863,101.834869384766,101.353858947754,100.678756713867,..,..
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,302069,302069,302069,302068,302068,302068,302070,302070,..,..
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,25.0831052252075,24.697204288008,24.2435864233351,24.6616145255819,24.8458109789517,24.8769150126615,24.6064132004012,24.7080453637277,..,..
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,13.3,13.3,13.4,13.3,14,14.5,14.5,14.5,14.6,..
Italy,ITA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,-0.208876964050744,-0.301452905692446,0.188918624266272,-0.664041140382544,-0.467315458844802,-0.569555707316573,-0.198376240638907,0.0280218946170541,0.0422886329405625,..
